kab_kota,tahun,Intercept,X1_Produksi_Perikanan_Tangkap_Laut,X5_Persentase_Penduduk_Miskin,X8_PDRB_per_Kapita_ADHB,X12_Kepadatan_Penduduk,X13a_Jumlah_Pelabuhan_Utama,X13b_Kunjungan_Kapal_Tahunan,X13c_Jarak_ke_Pelabuhan_Induk,X17_TPT,X27_Volume_Wacana_Digital,X9_Pangsa_Pengeluaran_Pangan,local_R2,local_condition_number
Maluku Tenggara,2023,31.3775982479875,0.45077093559135495,0.48160273868635084,-2.7362177972515243,-2.5844948701435935,-0.793931040189527,0.23582952164312465,-0.6592428913150818,0.4705426277773872,-0.4770521718880729,0.9301284487973143,0.5261841220019303,10.514205567057994
Maluku Tenggara,2024,31.169997351111984,0.4540938630505523,0.21211786482258255,-2.3105004698799827,-1.7090787026395584,-0.5465074459232842,-0.5401046570802959,-0.3467626343016774,0.16444268257519967,-0.4470805292351838,0.7214980974251417,0.5541582902348419,8.79681703182169
Maluku Tenggara,2025,31.086295296818285,0.4805786895119533,0.06932310486446314,-2.1882045093931812,-1.129750278365746,-0.4497839096576406,-0.9378008520705603,-0.1781672856695944,-0.10907714071672958,-0.4267938196895573,0.6303091902759059,0.5853957250704045,8.324286357004567
Pulau Morotai,2020,33.606013172176965,0.47540708025372397,0.3046688759601056,-3.655639924028762,0.23336430826276897,0.9429643388104326,-2.8050803728537,1.6844133126922394,0.5741477946832494,-1.9920063270457775,1.4167246887439593,0.6122873514033543,6.631623636899518
Pulau Morotai,2021,34.3656969681248,-0.038551313311570884,1.1772726300746281,-3.462085912506568,-0.6697452361214101,1.2137090385243998,-1.7739927774381854,2.812099196337939,0.3631141902709622,-1.3718332536230624,0.6095945797112764,0.6217494702700264,8.189540245399572
Pulau Morotai,2022,33.92533116565405,0.16413855138737488,1.220495598012022,-2.8935570890847875,-0.9697673065836833,0.626300621151025,-1.1972622226688678,2.821824770699839,0.20827032349977662,-0.8005954373680113,0.44769126587288793,0.6086413367419552,8.523252767064411
Pulau Morotai,2023,33.19548890032796,0.5471783440316901,1.10315838919669,-2.474078520736426,-1.148000702370532,-0.20723103051141728,-0.7125004107451852,2.5632542330857264,-0.2788924250245126,0.02663116701590834,0.4829166786834517,0.6102588572630585,8.904579375391126
Pulau Morotai,2024,32.3528160136883,0.7885765900171149,1.0363442780913452,-2.0995235671725325,-1.3199195676694282,-1.0134497632765096,-0.1894902831491021,2.0600545134185264,-1.0327655871425634,1.0968543310217465,0.7848012266675362,0.6381382047743196,9.243655727819974
Pulau Morotai,2025,31.556205739011006,0.6436717802337768,0.4868893077250265,-2.0388727312891923,-1.0344766434281676,-0.7915139603123136,-0.586546394196553,1.188302242963498,-1.0601847033573286,0.7886880071880947,0.8029251482318738,0.6399693659966466,8.274122098543545
Pulau Taliabu,2020,33.5620821944305,2.0021949312126366,-0.46641134760807684,-4.275739988150287,1.4318613612817657,-0.5409478289806021,-3.7319626358328177,1.7637821841659032,1.0905950503123787,-3.0168504012152293,1.8664775627400607,0.6395970222604024,7.179168398855932
Pulau Taliabu,2021,34.15721142131872,2.5470531139982677,0.2269540253428292,-4.1548686916660635,1.0048308685457392,-1.5533518152630006,-2.6083095030396355,2.8688004564213836,1.0239162957945194,-2.71618736307716,1.2585627065064118,0.648502957454574,8.162129873682275
Pulau Taliabu,2022,34.25840517518543,2.952730287951441,0.6325324748353054,-3.5402301080395486,0.2873344399821989,-2.36244322219148,-1.429637955693638,3.636747501625011,0.641020490743865,-1.8888624282724111,0.5324565811967874,0.6392857548450936,8.724481124478462
Pulau Taliabu,2023,33.70223917485579,3.088119645352009,0.6030060178670138,-2.8786879247210893,-0.2819833444627213,-2.7574078912792666,-0.7376225690469668,3.7259614220822463,-0.2548038247588971,-0.5718396440605606,0.14934304113561214,0.6380155909655232,9.570360003050054
Pulau Taliabu,2024,32.83678544904623,2.8139502230031974,0.38119591061127744,-2.4351900223580887,-0.6538180769483711,-2.7023995111451917,-0.44537920230505845,3.104138484638432,-1.2802327684331236,0.6714273789320457,0.17177205771621185,0.6507828462076121,10.53938158159495
Pulau Taliabu,2025,31.956758766622855,1.9490652005238454,-0.1820136919422617,-2.3151128224312747,-0.3945615248686476,-1.6821712204175503,-1.022955434826098,1.8875990730881342,-1.2953524726068963,0.3141928413053133,0.2716428084692555,0.6398663761215562,9.474561554404248
Seram Bagian Barat,2020,32.77991581747063,1.5179284637115775,-1.1271525446960484,-4.202888781247266,1.4087795134533265,0.3405221083380232,-4.535946588765408,0.6504903091644405,1.0728645048101901,-2.770588012453287,2.3583445913127723,0.6145524559686972,7.394775045644227
Seram Bagian Barat,2021,32.667327741489146,1.6017375242600163,-1.141640931221776,-4.07255250204384,1.2970768939255932,0.2068011983341418,-4.248034356564764,0.8154293341224954,1.160392874426006,-2.8234945251191332,2.1602184592069604,0.6141097774874426,7.733455083327896
Seram Bagian Barat,2022,32.505906075655844,2.0229210803274698,-1.153001086926393,-3.9152806794409987,0.8406030090840542,-0.3497262704672264,-3.308826434667708,1.3679328375675384,1.0317737244235028,-2.644749187896734,1.3380189216430702,0.6117440650387246,9.09137572724666
Seram Bagian Barat,2023,32.03689480883548,2.1465912509341383,-0.9779779638692414,-3.195764252726203,-0.06734011393359152,-0.8191960879662397,-1.9831333602444834,1.5597863300161101,-0.3099855663953614,-1.0974808000903242,0.22410347121528695,0.61498950891887,9.830455867970601
Seram Bagian Barat,2024,31.474305333845845,1.3760185254712554,-0.6427484122802496,-2.495795804016157,-0.20660794588827414,-0.5803403285599495,-1.6536209813444704,0.8203755853216577,-0.6526805201738957,-0.5605724806700509,0.37898834822688454,0.6109943137974374,8.701905174831106
Seram Bagian Barat,2025,31.27848824627681,1.0477573111899265,-0.4821051839043444,-2.3046003165103652,-0.2668095761712532,-0.5407178011010634,-1.5318341784898086,0.5665741046410646,-0.6986555116220117,-0.4135143434720062,0.459559040183942,0.6165667944009356,8.344603988395379
Seram Bagian Timur,2020,32.54526269155077,1.3694586332858696,-1.071641293564592,-4.122835570809474,1.148151135047533,0.5056071093478156,-4.512060927081359,0.2983354010926008,0.9764807107799782,-2.4538442422565843,2.4225191778236526,0.598607511800198,7.653438155980841
Seram Bagian Timur,2021,32.25422457485408,1.3129352163779524,-0.9680555489814915,-3.89612655998823,0.8208230528709566,0.4579824535159789,-4.102171851713453,0.20017613192920308,1.0053690860638294,-2.28946794113469,2.2871031489399125,0.5920687062951888,8.176660276761217
Seram Bagian Timur,2022,31.539678899463606,1.0964860592316183,-0.48107304750402347,-3.40729242254744,-0.265331354690549,0.19670169824593722,-2.589935372881785,-0.15503572189820491,0.8906502345816797,-1.6801493845169004,1.7440564418482685,0.5890167462837843,9.820428645040817
Seram Bagian Timur,2023,31.23258054601632,0.9402965643227988,-0.41225460834465144,-2.9223814641977923,-0.7171191135072743,0.04641813026994235,-1.6012031098595356,-0.0016790574559893967,0.18421533182606314,-1.0245125950473328,0.6794809167988958,0.5934592541370304,9.576089738363411
Seram Bagian Timur,2024,31.14747044882412,0.8128990477516798,-0.27853040571105137,-2.374030975595085,-0.5447508305331112,-0.2043202542264979,-1.439443113842374,0.13255575688276222,-0.28778856133970443,-0.5932140483532151,0.5722598794406448,0.6032637310912872,8.36144824995518
Seram Bagian Timur,2025,31.101861359454382,0.7399033446998954,-0.2307573816962596,-2.2330833971118147,-0.4604126560111772,-0.34052859333119256,-1.395955321989472,0.17482255033094907,-0.4699164951380127,-0.4406570818480162,0.5682776925015307,0.6140626178716146,8.076181284554611
